<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.IMOEX,D,20180302,000000,2294.6500000,2301.7700000,2263.7700000,2288.8400000,39527790205
RI.IMOEX,D,20180305,000000,2292.9100000,2317.0100000,2292.8500000,2309.5300000,30064306469
RI.IMOEX,D,20180306,000000,2312.6000000,2325.1600000,2302.1100000,2303.3200000,41872699381
RI.IMOEX,D,20180307,000000,2299.3800000,2299.3800000,2269.9000000,2291.2300000,40670500816
RI.IMOEX,D,20180309,000000,2290.7700000,2311.6900000,2286.2300000,2311.6900000,24586686701
RI.IMOEX,D,20180312,000000,2320.4300000,2326.4100000,2309.6000000,2318.0100000,29406900153
RI.IMOEX,D,20180313,000000,2315.5600000,2326.0600000,2305.2500000,2319.3800000,35139312431
RI.IMOEX,D,20180314,000000,2313.8000000,2313.8000000,2275.2400000,2275.2400000,45756038087
RI.IMOEX,D,20180315,000000,2275.0600000,2284.7900000,2262.2100000,2272.4900000,56858203391
RI.IMOEX,D,20180316,000000,2273.5100000,2294.6000000,2255.9500000,2294.6000000,53085050121
RI.IMOEX,D,20180319,000000,2300.3800000,2302.7800000,2279.5000000,2281.7200000,34531469181
RI.IMOEX,D,20180320,000000,2281.5300000,2293.8500000,2263.4800000,2291.1800000,42412581711
RI.IMOEX,D,20180321,000000,2293.5200000,2316.0800000,2290.1800000,2309.3600000,45162819673
RI.IMOEX,D,20180322,000000,2313.3000000,2317.3800000,2279.6300000,2285.7600000,37215174125
RI.IMOEX,D,20180323,000000,2272.3200000,2288.1500000,2259.7800000,2285.5300000,40364094708
RI.IMOEX,D,20180326,000000,2283.9500000,2284.3700000,2240.8500000,2240.8500000,39513731034
RI.IMOEX,D,20180327,000000,2252.2000000,2271.6200000,2243.0800000,2262.5000000,33896290327
RI.IMOEX,D,20180328,000000,2252.6400000,2258.5200000,2241.0700000,2249.2300000,33572493218
RI.IMOEX,D,20180329,000000,2253.0900000,2274.6200000,2253.0900000,2274.6200000,33139009788
RI.IMOEX,D,20180330,000000,2278.5500000,2281.5400000,2270.9800000,2270.9800000,9477762846
RI.IMOEX,D,20180402,000000,2272.5500000,2294.0800000,2256.6400000,2256.6400000,24731128865
RI.IMOEX,D,20180403,000000,2259.1800000,2264.0700000,2245.8300000,2263.8500000,33010239571
RI.IMOEX,D,20180404,000000,2265.7800000,2273.5300000,2248.4800000,2265.6000000,34553316437
RI.IMOEX,D,20180405,000000,2270.1600000,2297.6900000,2270.1600000,2296.2500000,37766035317
RI.IMOEX,D,20180406,000000,2287.0000000,2293.9900000,2274.9100000,2281.2300000,34944219002
RI.IMOEX,D,20180409,000000,2272.4000000,2272.4000000,2065.3200000,2090.8800000,150203660780
RI.IMOEX,D,20180410,000000,2090.3700000,2199.4400000,2083.3000000,2173.7600000,124043231721
RI.IMOEX,D,20180411,000000,2170.5300000,2231.2600000,2157.9200000,2192.1500000,97592338300
RI.IMOEX,D,20180412,000000,2206.9400000,2220.8300000,2173.6000000,2210.0500000,71314150700
RI.IMOEX,D,20180413,000000,2212.2800000,2219.1000000,2167.9000000,2175.1600000,65417234616
RI.IMOEX,D,20180416,000000,2156.2100000,2179.7500000,2141.1700000,2143.6700000,72616341730
RI.IMOEX,D,20180417,000000,2177.8000000,2191.1900000,2165.2100000,2191.1900000,66798295132
RI.IMOEX,D,20180418,000000,2193.2800000,2246.6000000,2191.6700000,2241.4900000,76806200849
RI.IMOEX,D,20180419,000000,2248.0800000,2265.9200000,2219.4900000,2230.5500000,59470439803
RI.IMOEX,D,20180420,000000,2229.2300000,2242.7200000,2222.8100000,2232.6600000,31901961619
RI.IMOEX,D,20180423,000000,2231.4200000,2250.9900000,2212.1600000,2250.9900000,63447445890
RI.IMOEX,D,20180424,000000,2260.1700000,2270.6100000,2245.5700000,2253.7700000,46142806069
RI.IMOEX,D,20180425,000000,2238.2100000,2253.5000000,2229.6600000,2253.5000000,40777232639
RI.IMOEX,D,20180426,000000,2255.6600000,2286.7300000,2253.9200000,2286.0200000,45975451684
RI.IMOEX,D,20180427,000000,2289.8900000,2302.5400000,2281.4900000,2301.4900000,45539771826
RI.IMOEX,D,20180428,000000,2298.7100000,2298.7100000,2288.2300000,2297.3000000,6207773410
RI.IMOEX,D,20180430,000000,2297.1900000,2322.3800000,2289.3300000,2307.0200000,25312081263
RI.IMOEX,D,20180502,000000,2304.2800000,2317.4300000,2298.5200000,2306.4200000,32611287967
RI.IMOEX,D,20180503,000000,2301.5200000,2313.8500000,2274.0700000,2274.0700000,44005292615
RI.IMOEX,D,20180504,000000,2282.1400000,2294.3500000,2279.1000000,2289.4700000,29134920375
RI.IMOEX,D,20180507,000000,2301.1400000,2313.7300000,2292.6300000,2297.1200000,23341193347
RI.IMOEX,D,20180508,000000,2290.9300000,2301.9900000,2277.1700000,2301.9900000,35537935402
RI.IMOEX,D,20180510,000000,2315.9300000,2322.4500000,2303.1500000,2312.9200000,44521731189
RI.IMOEX,D,20180511,000000,2318.1800000,2346.9800000,2317.5300000,2345.2600000,41316398081
RI.IMOEX,D,20180514,000000,2345.1200000,2358.5900000,2326.2700000,2357.6200000,31886758140
RI.IMOEX,D,20180515,000000,2348.2800000,2354.1100000,2330.5900000,2337.0300000,44743693214
RI.IMOEX,D,20180516,000000,2333.7600000,2350.4900000,2328.8600000,2338.3900000,49050292350
RI.IMOEX,D,20180517,000000,2343.7600000,2346.0400000,2323.5100000,2323.5100000,36187090416
RI.IMOEX,D,20180518,000000,2323.7500000,2338.9400000,2321.9300000,2326.9400000,35573995529
RI.IMOEX,D,20180521,000000,2328.4200000,2347.9300000,2328.4200000,2332.6300000,28823716152
RI.IMOEX,D,20180522,000000,2336.0200000,2336.7700000,2317.7800000,2326.8700000,28572359334
RI.IMOEX,D,20180523,000000,2317.0000000,2318.7700000,2294.9800000,2295.5700000,32222355534
RI.IMOEX,D,20180524,000000,2300.2800000,2310.0800000,2289.6800000,2294.0100000,30395213376
RI.IMOEX,D,20180525,000000,2299.9700000,2316.1300000,2296.9100000,2306.5700000,36013728554
RI.IMOEX,D,20180528,000000,2306.2300000,2314.4800000,2301.8200000,2311.2800000,15944786960
RI.IMOEX,D,20180529,000000,2314.1200000,2316.5900000,2285.4100000,2298.0000000,32005810851
RI.IMOEX,D,20180530,000000,2297.8500000,2307.8200000,2289.2100000,2297.6000000,36789811403
RI.IMOEX,D,20180531,000000,2303.3400000,2315.1500000,2289.6500000,2302.8800000,72455908825
RI.IMOEX,D,20180601,000000,2298.1200000,2311.9500000,2292.9700000,2295.3400000,30992079662
RI.IMOEX,D,20180604,000000,2299.6500000,2324.2000000,2299.6500000,2323.6400000,26747618650
RI.IMOEX,D,20180605,000000,2323.0600000,2329.0300000,2310.8200000,2318.2300000,38666583162
RI.IMOEX,D,20180606,000000,2320.1100000,2322.0500000,2302.7000000,2315.4500000,28878723215
RI.IMOEX,D,20180607,000000,2318.2800000,2326.4400000,2316.0700000,2316.0700000,26158374455
RI.IMOEX,D,20180608,000000,2312.7900000,2316.9200000,2267.9200000,2267.9200000,45882925501
RI.IMOEX,D,20180609,000000,2268.9900000,2284.1300000,2268.9900000,2281.5100000,3836924405
RI.IMOEX,D,20180610,000000,2281.5100000,2281.5100000,2281.5100000,2281.5100000,0
RI.IMOEX,D,20180611,000000,2283.6400000,2285.1400000,2260.4000000,2271.7400000,18541264496
RI.IMOEX,D,20180613,000000,2275.6900000,2283.7300000,2268.3600000,2270.7300000,34112296130
RI.IMOEX,D,20180614,000000,2267.7600000,2269.1000000,2247.9600000,2253.4800000,30274715001
RI.IMOEX,D,20180615,000000,2254.5300000,2261.7400000,2235.9300000,2237.5300000,39005967477
RI.IMOEX,D,20180618,000000,2234.0200000,2241.3000000,2216.2100000,2222.5600000,35216571494
RI.IMOEX,D,20180619,000000,2214.2600000,2228.8400000,2192.6300000,2221.4200000,41548383292
RI.IMOEX,D,20180620,000000,2236.5500000,2263.7600000,2236.4000000,2256.2700000,41441731501
RI.IMOEX,D,20180621,000000,2256.3100000,2268.9300000,2243.7100000,2245.9400000,42440145102
RI.IMOEX,D,20180622,000000,2257.5500000,2262.1800000,2236.4400000,2249.6800000,42578120343
RI.IMOEX,D,20180625,000000,2234.2200000,2255.6900000,2232.8200000,2236.6500000,32559955747
RI.IMOEX,D,20180626,000000,2244.2800000,2253.3000000,2229.4700000,2231.0300000,27829118843
RI.IMOEX,D,20180627,000000,2239.7500000,2265.3300000,2223.2800000,2253.6000000,38166031297
RI.IMOEX,D,20180628,000000,2254.4600000,2264.7600000,2246.9200000,2250.2600000,32903511208
RI.IMOEX,D,20180629,000000,2262.4000000,2295.9500000,2261.5800000,2295.9500000,43129452214
RI.IMOEX,D,20180702,000000,2292.7600000,2327.7200000,2287.8500000,2319.3100000,37968961509
RI.IMOEX,D,20180703,000000,2319.3700000,2320.4100000,2296.9200000,2301.6500000,26549298775
RI.IMOEX,D,20180704,000000,2301.4400000,2309.5700000,2299.4500000,2304.0600000,18501372052
RI.IMOEX,D,20180705,000000,2297.2200000,2346.8600000,2293.7800000,2346.8600000,38556456314
RI.IMOEX,D,20180706,000000,2338.3400000,2350.9700000,2319.9400000,2345.3800000,34371043039
RI.IMOEX,D,20180709,000000,2353.8600000,2375.8300000,2353.0900000,2373.1700000,32654928783
RI.IMOEX,D,20180710,000000,2369.2600000,2379.3300000,2359.1600000,2365.1700000,36236043236
RI.IMOEX,D,20180711,000000,2355.2700000,2355.4400000,2326.2400000,2336.1500000,38450820046
RI.IMOEX,D,20180712,000000,2332.2300000,2336.5200000,2307.9500000,2322.0600000,31609016309
RI.IMOEX,D,20180713,000000,2327.7500000,2346.4300000,2324.9000000,2346.4300000,27780823504
RI.IMOEX,D,20180716,000000,2343.0200000,2352.3000000,2321.3300000,2334.1800000,31527048878
RI.IMOEX,D,20180717,000000,2325.2800000,2325.2800000,2293.7600000,2310.9200000,35884307790
RI.IMOEX,D,20180718,000000,2295.7900000,2303.3900000,2284.4500000,2294.7800000,35900582680
RI.IMOEX,D,20180719,000000,2295.6400000,2295.6400000,2262.9900000,2269.4500000,45942372516
RI.IMOEX,D,20180720,000000,2268.4500000,2274.6600000,2239.7700000,2247.8200000,47233544788
RI.IMOEX,D,20180723,000000,2251.2400000,2273.1300000,2251.2400000,2261.2500000,27733235485
RI.IMOEX,D,20180724,000000,2265.2200000,2281.6200000,2263.3600000,2278.3000000,27847775733
RI.IMOEX,D,20180725,000000,2261.0000000,2285.2200000,2258.3100000,2282.8400000,35315719812
RI.IMOEX,D,20180726,000000,2290.4900000,2300.0500000,2283.0100000,2293.0700000,33130073215
RI.IMOEX,D,20180727,000000,2292.8400000,2298.0700000,2275.2300000,2292.7200000,26609287256
RI.IMOEX,D,20180730,000000,2294.8700000,2297.3600000,2284.4400000,2295.7200000,519508384
RI.IMOEX,D,20180731,000000,2290.7600000,2321.1100000,2286.8400000,2321.1100000,35119566814
RI.IMOEX,D,20180801,000000,2318.0600000,2326.3600000,2307.9900000,2315.1800000,26333344432
RI.IMOEX,D,20180802,000000,2312.2000000,2321.7800000,2288.1100000,2295.1500000,31837651496
RI.IMOEX,D,20180803,000000,2294.3700000,2299.0800000,2277.3000000,2297.9900000,36301662534
RI.IMOEX,D,20180806,000000,2297.4800000,2310.9600000,2286.8800000,2299.8800000,29078761048
RI.IMOEX,D,20180807,000000,2304.3400000,2320.3800000,2301.2100000,2312.1900000,33124676608
RI.IMOEX,D,20180808,000000,2308.4200000,2310.6500000,2275.1500000,2293.0100000,55919027605
RI.IMOEX,D,20180809,000000,2282.0200000,2309.5800000,2257.5100000,2309.5800000,65707960045
RI.IMOEX,D,20180810,000000,2295.5900000,2308.4600000,2259.6700000,2275.0500000,55652069396
RI.IMOEX,D,20180813,000000,2258.7200000,2298.3600000,2255.7500000,2285.6100000,49841536275
RI.IMOEX,D,20180814,000000,2296.8000000,2305.8800000,2268.9200000,2282.8800000,41414851738
RI.IMOEX,D,20180815,000000,2281.4000000,2282.3400000,2246.4500000,2267.1300000,41308786642
RI.IMOEX,D,20180816,000000,2270.3500000,2273.4400000,2249.7700000,2261.0900000,27784927409
RI.IMOEX,D,20180817,000000,2260.9100000,2268.8900000,2247.4500000,2255.1200000,24700335707
RI.IMOEX,D,20180820,000000,2266.3000000,2279.5200000,2265.1900000,2272.4900000,24020335122
RI.IMOEX,D,20180821,000000,2276.0300000,2291.7600000,2259.8100000,2291.7600000,26052281483
RI.IMOEX,D,20180822,000000,2296.4400000,2306.1000000,2278.2300000,2297.0600000,33523925785
RI.IMOEX,D,20180823,000000,2294.5600000,2303.4700000,2258.1100000,2260.0400000,50146168726
RI.IMOEX,D,20180824,000000,2258.9400000,2281.7400000,2240.7100000,2279.7600000,45117580020
RI.IMOEX,D,20180827,000000,2281.8700000,2312.9300000,2281.8700000,2312.9300000,24758900149
RI.IMOEX,D,20180828,000000,2315.1400000,2323.4500000,2310.9900000,2316.2800000,28140874689
RI.IMOEX,D,20180829,000000,2316.7300000,2348.4400000,2316.6600000,2348.4400000,29417341670
RI.IMOEX,D,20180830,000000,2355.1400000,2359.5800000,2325.8000000,2330.9200000,34634950998
RI.IMOEX,D,20180831,000000,2326.7000000,2345.8500000,2310.7800000,2345.8500000,31544256257
RI.IMOEX,D,20180903,000000,2344.0300000,2353.0900000,2339.3900000,2346.0800000,16984179920
RI.IMOEX,D,20180904,000000,2349.1200000,2358.8800000,2332.3400000,2336.3800000,26425382774
RI.IMOEX,D,20180905,000000,2333.0400000,2341.3700000,2321.3300000,2321.3300000,26141343285
RI.IMOEX,D,20180906,000000,2321.2300000,2342.0200000,2320.4100000,2320.6500000,29646878636
RI.IMOEX,D,20180907,000000,2321.7300000,2330.8400000,2305.2700000,2321.8200000,32670059995
RI.IMOEX,D,20180910,000000,2326.1300000,2335.8500000,2320.0400000,2335.8500000,34514794889
RI.IMOEX,D,20180911,000000,2333.6200000,2345.6500000,2314.8000000,2335.1900000,44050812075
RI.IMOEX,D,20180912,000000,2340.5100000,2350.0000000,2328.2800000,2340.6300000,40218912052
RI.IMOEX,D,20180913,000000,2339.4000000,2373.6100000,2339.4000000,2357.3200000,58935651832
RI.IMOEX,D,20180914,000000,2358.9900000,2369.0600000,2345.5100000,2360.2600000,40902679979
RI.IMOEX,D,20180917,000000,2362.2000000,2373.7600000,2350.0900000,2373.7500000,33667666268
RI.IMOEX,D,20180918,000000,2374.4400000,2402.5800000,2372.0000000,2402.5800000,42138828795
RI.IMOEX,D,20180919,000000,2405.9300000,2416.5300000,2396.1800000,2404.4200000,41072771599
RI.IMOEX,D,20180920,000000,2405.3600000,2434.9400000,2400.8900000,2400.8900000,78554783175
RI.IMOEX,D,20180921,000000,2401.3500000,2426.8000000,2401.0000000,2426.8000000,42978921958
RI.IMOEX,D,20180924,000000,2426.4100000,2432.6400000,2417.4500000,2430.0100000,38325790113
RI.IMOEX,D,20180925,000000,2435.0200000,2444.6500000,2420.3000000,2444.2200000,41597933305
RI.IMOEX,D,20180926,000000,2445.3500000,2449.4200000,2421.4500000,2427.2900000,37184779240
RI.IMOEX,D,20180927,000000,2423.9900000,2474.5700000,2423.1400000,2474.5700000,60380653372
RI.IMOEX,D,20180928,000000,2466.1100000,2476.8600000,2446.5300000,2475.3600000,52113681519
RI.IMOEX,D,20181001,000000,2481.2700000,2493.8200000,2461.7700000,2472.2200000,34671183344
RI.IMOEX,D,20181002,000000,2475.6500000,2480.1900000,2445.5100000,2449.7000000,36790896438
RI.IMOEX,D,20181003,000000,2451.4500000,2501.7800000,2451.4500000,2493.9100000,49917202577
RI.IMOEX,D,20181004,000000,2492.8800000,2498.0700000,2459.0200000,2465.0300000,49410547715
RI.IMOEX,D,20181005,000000,2458.5300000,2466.3100000,2436.9800000,2450.9000000,43668542925
RI.IMOEX,D,20181008,000000,2451.1900000,2466.1700000,2436.4900000,2454.2800000,35427421797
RI.IMOEX,D,20181009,000000,2459.6300000,2478.8700000,2443.8300000,2443.8300000,43434513039
RI.IMOEX,D,20181010,000000,2446.9700000,2454.2800000,2411.0600000,2417.6900000,42298071426
RI.IMOEX,D,20181011,000000,2386.0300000,2388.6300000,2351.6800000,2366.4700000,60349852497
RI.IMOEX,D,20181012,000000,2374.2500000,2407.4000000,2374.2500000,2403.0200000,35201152074
RI.IMOEX,D,20181015,000000,2410.9700000,2414.1600000,2374.8000000,2389.0500000,28076383835
RI.IMOEX,D,20181016,000000,2387.3500000,2418.6500000,2377.8100000,2417.2600000,33705253286
RI.IMOEX,D,20181017,000000,2425.4800000,2433.5000000,2400.5300000,2411.4200000,35869645218
RI.IMOEX,D,20181018,000000,2408.5400000,2411.2200000,2377.3700000,2378.6200000,30817151093
RI.IMOEX,D,20181019,000000,2373.6500000,2381.8300000,2342.0500000,2344.7900000,46639001010
RI.IMOEX,D,20181022,000000,2347.2900000,2361.0000000,2306.2600000,2308.5600000,44652064472
RI.IMOEX,D,20181023,000000,2300.7800000,2321.4600000,2289.2300000,2305.5800000,53010855003
RI.IMOEX,D,20181024,000000,2311.2800000,2348.8700000,2307.9600000,2336.4900000,79163935268
RI.IMOEX,D,20181025,000000,2316.3100000,2336.6800000,2307.0600000,2331.5900000,46534534439
RI.IMOEX,D,20181026,000000,2325.5500000,2325.5500000,2275.5800000,2293.2200000,40726161495
RI.IMOEX,D,20181029,000000,2291.1200000,2321.7700000,2287.0500000,2317.0600000,30789249079
RI.IMOEX,D,20181030,000000,2308.7200000,2316.8900000,2283.1300000,2299.9800000,33102965089
RI.IMOEX,D,20181031,000000,2312.5000000,2352.7100000,2312.5000000,2352.7100000,40437425487
RI.IMOEX,D,20181101,000000,2350.7100000,2366.3700000,2333.0900000,2359.3300000,40437475898
RI.IMOEX,D,20181102,000000,2370.2800000,2385.9500000,2363.6400000,2377.9500000,38123502389
RI.IMOEX,D,20181106,000000,2387.6700000,2412.3100000,2387.3200000,2412.3100000,37900124822
RI.IMOEX,D,20181107,000000,2411.4900000,2445.3400000,2392.0500000,2445.3400000,48898088238
RI.IMOEX,D,20181108,000000,2447.1000000,2454.8400000,2430.8400000,2438.6200000,43655024418
RI.IMOEX,D,20181109,000000,2425.7400000,2426.4200000,2385.2300000,2403.4700000,48419017315
RI.IMOEX,D,20181112,000000,2410.4000000,2425.0800000,2391.5700000,2393.8100000,34152730436
RI.IMOEX,D,20181113,000000,2386.0100000,2398.9500000,2373.6100000,2374.9400000,44330355763
RI.IMOEX,D,20181114,000000,2366.4700000,2379.6700000,2346.6800000,2378.5900000,49144655065
RI.IMOEX,D,20181115,000000,2382.7700000,2396.9300000,2377.4800000,2381.4500000,35261635867
RI.IMOEX,D,20181116,000000,2386.4400000,2398.2000000,2365.2000000,2372.6700000,32687415940
RI.IMOEX,D,20181119,000000,2377.1900000,2391.7200000,2368.4500000,2373.7800000,30717170181
RI.IMOEX,D,20181120,000000,2369.6000000,2369.6000000,2323.9500000,2341.6000000,36964348122
RI.IMOEX,D,20181121,000000,2336.4700000,2362.2800000,2336.1800000,2357.9700000,34730902207
RI.IMOEX,D,20181122,000000,2358.6300000,2372.0600000,2348.0400000,2369.5300000,26314234412
RI.IMOEX,D,20181123,000000,2364.3800000,2365.0200000,2334.0000000,2342.9700000,34432642081
RI.IMOEX,D,20181126,000000,2346.6200000,2346.9400000,2284.3000000,2308.5000000,54332953137
RI.IMOEX,D,20181127,000000,2313.2100000,2345.0100000,2310.3200000,2338.7100000,42285635155
RI.IMOEX,D,20181128,000000,2342.4200000,2386.8200000,2342.4200000,2381.1200000,45897758221
RI.IMOEX,D,20181129,000000,2393.1000000,2410.4900000,2377.9200000,2398.5600000,50814138745
RI.IMOEX,D,20181130,000000,2394.2200000,2402.1400000,2378.7400000,2392.5000000,38471533948
RI.IMOEX,D,20181203,000000,2419.7800000,2446.1500000,2419.7800000,2441.1900000,52441577468
RI.IMOEX,D,20181204,000000,2440.3900000,2449.9200000,2426.7100000,2443.3800000,40442645882
RI.IMOEX,D,20181205,000000,2425.0200000,2445.5500000,2409.3200000,2445.5500000,33933154753
RI.IMOEX,D,20181206,000000,2438.7900000,2438.7900000,2391.6300000,2412.3100000,39963838272
RI.IMOEX,D,20181207,000000,2416.0800000,2440.0300000,2412.7000000,2431.2900000,42554020342
RI.IMOEX,D,20181210,000000,2419.8300000,2429.7200000,2396.6900000,2396.8400000,33390001203
RI.IMOEX,D,20181211,000000,2397.6400000,2408.0700000,2382.2000000,2394.2600000,35151485621
RI.IMOEX,D,20181212,000000,2392.1100000,2395.8100000,2366.7600000,2370.3500000,34084868146
RI.IMOEX,D,20181213,000000,2372.0900000,2379.1800000,2359.8300000,2378.5000000,32206789538
RI.IMOEX,D,20181214,000000,2373.8300000,2373.8300000,2351.6200000,2365.6900000,30033157760
RI.IMOEX,D,20181217,000000,2358.7200000,2379.0700000,2354.8700000,2359.1300000,29749112531
RI.IMOEX,D,20181218,000000,2341.6000000,2351.3700000,2321.5700000,2350.2900000,44721501607
RI.IMOEX,D,20181219,000000,2339.8100000,2360.3600000,2330.7200000,2358.5800000,36660622593
RI.IMOEX,D,20181220,000000,2332.7700000,2352.8800000,2317.5700000,2352.8800000,46974905347
RI.IMOEX,D,20181221,000000,2347.7000000,2351.1200000,2330.8600000,2347.1700000,44325417892
RI.IMOEX,D,20181224,000000,2342.6100000,2346.3600000,2315.4300000,2322.2700000,19330544476
RI.IMOEX,D,20181225,000000,2306.6900000,2306.6900000,2258.2700000,2290.8600000,18561229588
RI.IMOEX,D,20181226,000000,2296.4800000,2315.9800000,2296.4800000,2308.8500000,14946480535
RI.IMOEX,D,20181227,000000,2339.1500000,2340.6300000,2320.6900000,2327.8100000,28111243381
RI.IMOEX,D,20181228,000000,2336.8600000,2369.2400000,2335.1100000,2358.5000000,23673897498
RI.IMOEX,D,20181229,000000,2359.8400000,2370.0000000,2357.1000000,2369.3300000,5558291496
